Cratomorphus sp (NCC Ent 12),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_L.tif,sensillum length,F9,mechano,NA,39.112,cyan 2,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_L.tif,sensillum length,F9,mechano,NA,29.74,cyan 3,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_L.tif,sensillum length,F9,mechano,NA,30.385,cyan 4,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_L.tif,sensillum length,F9,mechano,NA,29.251,cyan 5,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_L.tif,sensillum length,F9,olfactory,trichoid,9.893,magenta 1,
NCC Ent 12,Cratomorphus sp,,sensillum length,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,,sensillum length,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,,sensillum length,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,,sensillum length,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width prox,F9,mechano,NA,2.681,cyan 1 A,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width med,F9,mechano,NA,1.663,cyan 1 B,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width dis,F9,mechano,NA,0.75,cyan 1 C,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width prox,F9,mechano,NA,2.436,cyan 2 A,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width med,F9,mechano,NA,1.267,cyan 2 B,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width dis,F9,mechano,NA,0.856,cyan 2 C,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width prox,F9,mechano,NA,2.928,cyan 3 A,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width med,F9,mechano,NA,2.178,cyan 3 B,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width dis,F9,mechano,NA,1.054,cyan 3 C,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_W.tif,sensillum width med,F9,olfactory,trichoid,2.412,magenta 1 B,
NCC Ent 12,Cratomorphus sp,NA,sensillum width med,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,NA,sensillum width med,F9,olfactory,NA,NA,,no olfactory
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f1_xy.tif,segment width,F1,NA,NA,131.8,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f2_xy.tif,segment width,F2,NA,NA,132.5,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f3_xy.tif,segment width,F3,NA,NA,141,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f4_xy.tif,segment width,F4,NA,NA,125.8,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f5_xy.tif,segment width,F5,NA,NA,133.5,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f6_xy.tif,segment width,F6,NA,NA,135.7,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f7_xy.tif,segment width,F7,NA,NA,112,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f8_xy.tif,segment width,F8,NA,NA,90.5,NA,
NCC Ent 12,Cratomorphus sp,Cratomorphus_sp_f9_xy.tif,segment width,F9,NA,NA,65,NA,
