Aspisoma sp (NCC Ent 14),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,mechano,NA,38.685,yellow 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,mechano,NA,54.051,yellow 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,olfactory,trichoid,11.428,pink 1,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,olfactory,trichoid,12.397,pink 2,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,olfactory,trichoid,12.172,pink 3,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,olfactory,trichoid,10.482,pink 4,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_L.tif,sensillum length,F9,olfactory,trichoid,10.285,pink 5,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width prox,F9,mechano,NA,2.382,yellow 1A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,mechano,NA,1.198,yellow 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width dis,F9,mechano,NA,0.509,yellow 1C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width prox,F9,mechano,NA,3.439,yellow 2A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,mechano,NA,1.854,yellow 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width dis,F9,mechano,NA,0.484,yellow 2C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width prox,F9,mechano,NA,3.746,yellow 3A,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,mechano,NA,2.91,yellow 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width dis,F9,mechano,NA,1.616,yellow 3C,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.112,pink 1B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.562,pink 2B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.586,pink 3B,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f1_xy.tif,segment width,F1,NA,NA,115.9,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f2_xy.tif,segment width,F2,NA,NA,116.5,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f3_xy.tif,segment width,F3,NA,NA,123.5,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f4_xy.tif,segment width,F4,NA,NA,117.2,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f5_xy.tif,segment width,F5,NA,NA,101.4,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f6_xy.tif,segment width,F6,NA,NA,94.9,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f7_xy.tif,segment width,F7,NA,NA,88.9,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f8_xy.tif,segment width,F8,NA,NA,80.6,NA,
NCC Ent 14,Aspisoma sp,Aspisoma_sp_F_f9_xy.tif,segment width,F9,NA,NA,75.9,NA,
