Aspisoma sp (NCC Ent 13),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width med,F9,mechano,NA,3.362,2B,green
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width dis,F9,mechano,NA,1.723,2C,green
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width prox,F9,mechano,NA,6.11,3A,green
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width med,F9,mechano,NA,3.336,3B,green
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width dis,F9,mechano,NA,1.924,3C,green
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.509,1,cyan
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width med,F9,olfactory,trichoid,1.582,2,cyan
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_W.tif,sensillum width med,F9,olfactory,trichoid,2.066,3,cyan
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f1_xy.tif,segment width,F1,NA,NA,161.4,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f2_xy.tif,segment width,F2,NA,NA,143.3,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f3_xy.tif,segment width,F3,NA,NA,132.5,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f4_xy.tif,segment width,F4,NA,NA,119.1,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f5_xy.tif,segment width,F5,NA,NA,108.3,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f6_xy.tif,segment width,F6,NA,NA,121.8,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f7_xy.tif,segment width,F7,NA,NA,131.5,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f8_xy.tif,segment width,F8,NA,NA,122.9,NA,
NCC Ent 13,Aspisoma sp,Aspisoma_sp_M_f9_xy.tif,segment width,F9,NA,NA,135.4,NA,
