Photinus consanguineus (NCC Ent 10),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_L.tif,sensillum length,F10,olfactory,trichoid,12.905,magenta 2,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_L.tif,sensillum length,F10,olfactory,trichoid,15.261,magenta 3,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_L.tif,sensillum length,F10,olfactory,basiconica,10.748,magenta 4,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_L.tif,sensillum length,F10,olfactory,trichoid,12.394,magenta 5,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width prox,F10,mechano,NA,2.575,cyan 1 A,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,mechano,NA,1.721,cyan 1 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width dis,F10,mechano,NA,1.173,cyan 1 C,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width prox,F10,mechano,NA,2.256,cyan 2 A,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,mechano,NA,1.192,cyan 2 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width dis,F10,mechano,NA,0.542,cyan 2 C,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width prox,F10,mechano,NA,2.114,cyan 3 A,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,mechano,NA,1.789,cyan 3 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width dis,F10,mechano,NA,1.145,cyan 3 C,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,olfactory,trichoid,1.455,magenta 1 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,olfactory,basiconica,1.891,magenta 2 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_W.tif,sensillum width med,F10,olfactory,trichoid,1.678,magenta 3 B,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f1_xy.tif,segment width,F1,NA,NA,134.7,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f2_xy.tif,segment width,F2,NA,NA,147,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f3_xy.tif,segment width,F3,NA,NA,122,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f4_xy.tif,segment width,F4,NA,NA,127.3,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f5_xy.tif,segment width,F5,NA,NA,119.5,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f6_xy.tif,segment width,F6,NA,NA,117.8,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f7_xy.tif,segment width,F7,NA,NA,109.5,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f8_xy.tif,segment width,F8,NA,NA,96,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f9_xy.tif,segment width,F9,NA,NA,80.1,NA,
NCC Ent 10,Photinus consanguineus,Photinus_consan_f10_xy.tif,segment width,F10,NA,NA,55.9,NA,
