Bicellonycha wickershamorum wickershamorum (LACM Ent 574189),,,,,,,,,
Specimen,Species,Filename,Measurement_type,Location,Sensillum_type,Olfactory_type,Value,Label on image,Comments
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-widths.tif,sensillum width prox,F9,mechano,NA,2.649,3A,
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-widths.tif,sensillum width med,F9,mechano,NA,1.641,3B,
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-widths.tif,sensillum width dis,F9,mechano,NA,0.556,3C,
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-lengths2.tif,sensillum width med,F9,olfactory,NA,1.247,1D,
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-lengths2.tif,sensillum width med,F9,olfactory,NA,1.42,2D,
LACM Ent 574189,Bicellonycha wickershamorum,B wickershamorum f9W-lengths2.tif,sensillum width med,F9,olfactory,NA,1.274,3D,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f1_xy.tif,segment width,F1,NA,NA,115.5,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f2_xy.tif,segment width,F2,NA,NA,115.3,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f3L_xy.tif,segment width,F3,NA,NA,111.2,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f4L_xy.tif,segment width,F4,NA,NA,113.8,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f5L_xy.tif,segment width,F5,NA,NA,111.1,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f6L_xy.tif,segment width,F6,NA,NA,99.1,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f7L_xy.tif,segment width,F7,NA,NA,106.6,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f8_xy.tif,segment width,F8,NA,NA,91.4,NA,
LACM Ent 574189,Bicellonycha wickershamorum,B_wickershamorum_f9L_xy.tif,segment width,F9,NA,NA,94.1,NA,
